event_id,duration,protocol_type,service,src_bytes,class_attack
99023,0,icmp,eco_i,8,nmap
99024,0,tcp,http,227,normal
99025,0,tcp,supdup,0,neptune
99026,0,tcp,Z39_50,0,neptune
99027,0,udp,other,32,normal
99028,0,tcp,http,0,normal
99029,0,tcp,http,281,normal
99030,0,tcp,ftp_data,8737,normal
99031,0,tcp,private,0,neptune
99032,0,tcp,http,209,normal
99033,0,tcp,http,281,normal
99034,0,udp,domain_u,44,normal
99035,0,tcp,http,306,normal
99036,42529,tcp,private,1,portsweep
99037,0,udp,domain_u,46,normal
99038,0,icmp,eco_i,18,ipsweep
99039,0,tcp,http,213,normal
99040,0,tcp,domain,0,portsweep
99041,0,tcp,private,0,neptune
99042,0,tcp,http,244,normal
99043,0,tcp,smtp,969,normal
99044,0,tcp,http,189,normal
99045,0,tcp,courier,0,neptune
99046,0,tcp,pop_3,0,neptune
99047,0,tcp,uucp,0,neptune
99048,0,tcp,ssh,0,neptune
99049,0,tcp,private,0,neptune
99050,0,udp,private,1,satan
99051,26963,tcp,private,1,portsweep
99052,0,tcp,http,216,normal
99053,0,tcp,ftp_data,373,normal
99054,1,tcp,smtp,1664,normal
99055,0,tcp,private,0,neptune
99056,122,tcp,ftp,246,normal
99057,0,tcp,private,0,neptune
99058,0,tcp,http,206,normal
99059,0,tcp,private,0,neptune
99060,0,tcp,ftp_data,276,normal
99061,0,tcp,http,221,normal
99062,0,tcp,ftp_data,59,normal
99063,0,tcp,http,0,normal
99064,0,tcp,http,221,normal
99065,0,tcp,http,237,normal
99066,0,tcp,whois,0,neptune
99067,0,icmp,eco_i,8,ipsweep
99068,0,tcp,mtp,0,neptune
99069,0,tcp,private,0,neptune
99070,9,tcp,smtp,1217,normal
99071,0,tcp,ssh,0,neptune
99072,0,tcp,http,327,normal
99073,0,icmp,eco_i,8,nmap
99074,0,tcp,private,0,neptune
99075,0,tcp,private,0,neptune
99076,0,tcp,http,220,normal
99077,0,udp,domain_u,36,normal
99078,3969,udp,other,147,normal
99079,0,tcp,private,0,satan
99080,0,tcp,netbios_ssn,0,neptune
99081,0,tcp,http,289,normal
99082,0,tcp,private,0,neptune
99083,0,tcp,private,0,neptune
99084,0,icmp,eco_i,8,ipsweep
99085,0,icmp,ecr_i,1032,smurf
99086,6,tcp,telnet,0,ipsweep
99087,0,tcp,ftp_data,0,neptune
99088,0,tcp,bgp,0,neptune
99089,0,udp,domain_u,44,normal
99090,0,tcp,http,190,normal
99091,0,tcp,mtp,0,neptune
99092,0,tcp,private,0,neptune
99093,0,tcp,Z39_50,0,neptune
99094,0,tcp,http,240,normal
99095,0,tcp,ftp_data,0,neptune
99096,0,udp,domain_u,45,normal
99097,0,udp,domain_u,44,normal
99098,0,tcp,other,0,satan
99099,0,tcp,csnet_ns,0,neptune
99100,0,tcp,finger,0,neptune
99101,0,tcp,http,325,normal
99102,0,tcp,daytime,0,neptune
99103,711,tcp,other,1,portsweep
99104,0,tcp,http,0,normal
99105,0,icmp,eco_i,8,nmap
99106,0,tcp,finger,0,neptune
99107,0,tcp,echo,0,neptune
99108,0,icmp,ecr_i,1032,smurf
99109,0,tcp,private,0,neptune
99110,0,tcp,smtp,1362,normal
99111,0,tcp,ftp_data,4542,normal
99112,0,tcp,ftp,0,neptune
99113,0,tcp,http,222,normal
99114,0,tcp,http,214,normal
99115,0,tcp,ftp_data,203,normal
99116,29,tcp,telnet,393,normal
99117,0,udp,private,105,normal
99118,0,tcp,finger,0,neptune
99119,0,tcp,http,197,normal
99120,0,udp,domain_u,44,normal
99121,0,udp,ntp_u,48,normal
99122,0,tcp,private,0,neptune
99123,0,tcp,login,0,neptune
99124,0,tcp,http,346,normal
99125,0,tcp,ftp_data,3888,normal
99126,0,tcp,http,228,normal
99127,17182,tcp,other,1,portsweep
99128,0,icmp,ecr_i,520,smurf
99129,0,tcp,klogin,0,neptune
99130,0,icmp,urp_i,183,normal
99131,0,tcp,private,0,neptune
99132,0,tcp,http,227,normal
99133,0,tcp,ftp_data,383,normal
99134,0,udp,other,5,satan
99135,0,tcp,http,229,normal
99136,0,tcp,private,0,neptune
99137,3,tcp,smtp,697,normal
99138,0,tcp,private,0,portsweep
99139,0,tcp,http,0,neptune
99140,0,tcp,private,0,neptune
99141,0,udp,private,1,satan
99142,0,tcp,daytime,0,portsweep
99143,0,tcp,courier,0,neptune
99144,0,tcp,http,378,normal
99145,0,tcp,http,288,normal
99146,0,tcp,http,239,normal
99147,0,tcp,Z39_50,0,neptune
99148,0,tcp,http,323,normal
99149,0,tcp,http,0,neptune
99150,0,icmp,eco_i,18,ipsweep
99151,0,udp,domain_u,43,normal
99152,0,tcp,http,284,normal
99153,0,tcp,private,0,neptune
99154,0,tcp,private,0,neptune
99155,2,tcp,ftp_data,2194619,normal
99156,0,udp,domain_u,44,normal
99157,0,tcp,http,204,normal
99158,0,tcp,private,0,neptune
99159,0,tcp,http,165,normal
99160,0,tcp,http,291,normal
99161,0,tcp,private,0,neptune
99162,0,tcp,http,203,normal
99163,0,tcp,private,0,neptune
99164,0,tcp,http,54540,back
99165,0,tcp,http,0,normal
99166,0,udp,domain_u,45,normal
99167,0,tcp,ftp_data,1766,normal
99168,0,tcp,private,0,neptune
99169,0,tcp,private,0,ipsweep
99170,0,tcp,Z39_50,0,neptune
99171,0,tcp,http,0,normal
99172,1,tcp,private,0,portsweep
99173,0,tcp,private,0,neptune
99174,0,tcp,gopher,0,neptune
99175,0,tcp,http,324,normal
99176,0,tcp,daytime,0,neptune
99177,0,tcp,private,0,neptune
99178,0,tcp,private,0,neptune
99179,0,tcp,auth,0,neptune
99180,0,udp,private,28,teardrop
99181,0,tcp,private,0,portsweep
99182,0,tcp,ftp_data,854,normal
99183,0,tcp,imap4,0,neptune
99184,1,tcp,smtp,575,normal
99185,0,tcp,http,304,normal
99186,0,tcp,http,219,normal
99187,0,tcp,smtp,1008,normal
99188,0,tcp,private,0,neptune
99189,0,tcp,telnet,0,neptune
99190,0,tcp,Z39_50,0,neptune
99191,1,tcp,private,0,portsweep
99192,0,tcp,http,312,normal
99193,0,tcp,http,291,normal
99194,0,tcp,http,0,normal
99195,2,tcp,ftp,1206,warezclient
99196,0,tcp,http,215,normal
99197,0,tcp,http,346,normal
99198,0,tcp,hostnames,0,neptune
99199,0,tcp,courier,0,neptune
99200,0,tcp,ldap,0,neptune
99201,0,tcp,auth,0,neptune
99202,0,tcp,private,0,neptune
99203,0,tcp,ftp_data,0,neptune
99204,0,udp,private,207,nmap
99205,0,tcp,http,0,normal
99206,0,udp,private,1,satan
99207,0,tcp,http,316,normal
99208,0,icmp,ecr_i,1032,smurf
99209,0,tcp,private,0,neptune
99210,0,udp,private,1,satan
99211,0,icmp,ecr_i,520,smurf
99212,0,tcp,http,204,normal
99213,0,tcp,http,184,normal
99214,0,tcp,http,286,normal
99215,0,tcp,private,0,neptune
99216,0,tcp,private,0,neptune
99217,0,tcp,mtp,0,neptune
99218,0,tcp,smtp,1067,normal
99219,0,tcp,smtp,1109,normal
99220,0,tcp,http,178,normal
99221,0,tcp,private,0,neptune
99222,0,tcp,http_443,0,neptune
99223,0,tcp,Z39_50,0,neptune
99224,0,tcp,http,251,normal
99225,0,tcp,smtp,690,normal
99226,0,tcp,private,0,neptune
99227,0,icmp,eco_i,8,ipsweep
99228,0,tcp,hostnames,0,neptune
99229,0,tcp,ftp_data,0,neptune
99230,0,tcp,http,289,normal
99231,0,tcp,efs,0,neptune
99232,0,tcp,ftp_data,0,neptune
99233,0,tcp,http,322,normal
99234,0,icmp,ecr_i,1480,pod
99235,0,tcp,http,209,normal
99236,0,icmp,eco_i,8,ipsweep
99237,0,tcp,http,203,normal
99238,0,udp,domain_u,43,normal
99239,0,icmp,eco_i,30,normal
99240,0,tcp,http,247,normal
99241,4941,tcp,other,1,portsweep
99242,0,tcp,finger,0,neptune
99243,0,icmp,ecr_i,1032,smurf
99244,0,tcp,http,491,normal
99245,0,icmp,urp_i,183,normal
99246,0,tcp,ftp_data,11,normal
99247,0,tcp,http,302,normal
99248,0,tcp,http,303,normal
99249,0,tcp,http,0,normal
99250,0,tcp,http,231,normal
99251,0,udp,other,516,normal
99252,0,tcp,http,227,normal
99253,11014,tcp,telnet,1093,normal
99254,0,tcp,http,297,normal
99255,0,icmp,eco_i,8,ipsweep
99256,0,udp,domain_u,44,normal
99257,0,icmp,ecr_i,20,satan
99258,0,tcp,ldap,0,neptune
99259,22,tcp,telnet,124,normal
99260,0,tcp,finger,7,normal
99261,0,udp,other,113,normal
99262,0,tcp,http,187,normal
99263,0,udp,other,146,normal
99264,2,tcp,private,0,portsweep
99265,0,tcp,exec,0,neptune
99266,0,icmp,eco_i,8,ipsweep
99267,0,tcp,ftp_data,8325,normal
99268,0,tcp,http,206,normal
99269,0,tcp,private,0,neptune
99270,0,udp,domain_u,44,normal
99271,0,tcp,http,313,normal
99272,0,tcp,smtp,0,neptune
99273,0,tcp,http,223,normal
99274,0,udp,domain_u,45,normal
99275,0,tcp,http,232,normal
99276,0,tcp,supdup,0,neptune
99277,0,tcp,efs,0,neptune
99278,0,tcp,http,321,normal
99279,0,tcp,private,0,neptune
99280,0,udp,domain_u,45,normal
99281,0,tcp,whois,0,neptune
99282,0,tcp,http,284,normal
99283,0,tcp,other,0,satan
99284,0,tcp,http,214,normal
99285,0,tcp,domain,0,neptune
99286,0,tcp,ssh,0,neptune
99287,0,tcp,domain,0,neptune
99288,0,udp,other,147,normal
99289,0,udp,private,1,satan
99290,0,udp,domain_u,44,normal
99291,0,tcp,uucp_path,0,neptune
99292,0,tcp,http,236,normal
99293,0,icmp,eco_i,8,ipsweep
99294,0,tcp,private,0,neptune
99295,0,tcp,imap4,0,neptune
99296,0,udp,private,105,normal
99297,0,tcp,http,321,normal
99298,0,tcp,ftp_data,0,neptune
99299,0,icmp,ecr_i,1032,smurf
99300,0,tcp,http,258,normal
99301,0,tcp,private,0,neptune
99302,0,tcp,uucp_path,0,neptune
99303,0,tcp,smtp,1282,normal
99304,0,tcp,ftp_data,0,neptune
99305,0,udp,domain_u,44,normal
99306,0,tcp,uucp,0,neptune
99307,0,icmp,ecr_i,520,smurf
99308,0,tcp,private,0,neptune
99309,0,tcp,private,0,satan
99310,0,tcp,http,288,normal
99311,0,udp,private,105,normal
99312,0,icmp,ecr_i,520,smurf
99313,0,tcp,private,0,neptune
99314,0,udp,domain_u,45,normal
99315,0,tcp,http,225,normal
99316,0,tcp,private,0,satan
99317,15,tcp,private,0,portsweep
99318,0,tcp,klogin,0,neptune
99319,0,tcp,ftp_data,192,normal
99320,0,tcp,http,287,normal
99321,0,tcp,http,359,normal
99322,0,tcp,http,343,normal
99323,0,tcp,private,0,neptune
99324,0,tcp,whois,0,neptune
99325,0,tcp,http,222,normal
99326,0,udp,domain_u,34,normal
99327,0,tcp,private,0,neptune
99328,0,tcp,http,0,normal
99329,0,tcp,private,0,neptune
99330,0,tcp,smtp,1666,normal
99331,0,icmp,eco_i,8,ipsweep
99332,5,tcp,pop_3,6,satan
99333,0,tcp,hostnames,0,neptune
99334,0,tcp,private,0,neptune
99335,0,tcp,private,0,neptune
99336,0,tcp,smtp,872,normal
99337,0,icmp,urp_i,78,normal
99338,0,tcp,ftp_data,245,normal
99339,0,udp,domain_u,46,normal
99340,0,tcp,http,289,normal
99341,0,tcp,http,332,normal
99342,0,tcp,ftp_data,192,normal
99343,0,tcp,http,225,normal
99344,0,udp,domain_u,43,normal
99345,0,tcp,csnet_ns,0,neptune
99346,0,tcp,csnet_ns,0,neptune
99347,0,tcp,private,0,portsweep
99348,0,tcp,private,0,neptune
99349,0,tcp,http,274,normal
99350,0,udp,domain_u,46,normal
99351,0,tcp,http,272,normal
99352,10123,tcp,other,1,portsweep
99353,0,tcp,http,230,normal
99354,0,tcp,http,210,normal
99355,0,tcp,ssh,0,neptune
99356,0,tcp,private,0,satan
99357,0,tcp,ftp_data,748,normal
99358,0,tcp,daytime,0,neptune
99359,0,tcp,gopher,0,neptune
99360,0,tcp,private,0,neptune
99361,0,tcp,http,296,normal
99362,0,tcp,ftp_data,173819,normal
99363,0,udp,domain_u,44,normal
99364,0,tcp,http,239,normal
99365,0,tcp,http,288,normal
99366,0,tcp,http,332,normal
99367,0,tcp,private,0,neptune
99368,0,tcp,gopher,0,neptune
99369,0,tcp,whois,0,neptune
99370,0,tcp,http,209,normal
99371,0,tcp,http,230,normal
99372,0,tcp,http,230,normal
99373,0,tcp,smtp,647,normal
99374,0,tcp,name,0,neptune
99375,0,tcp,http,302,normal
99376,0,tcp,http,210,normal
99377,0,tcp,http,212,normal
99378,0,udp,domain_u,43,normal
99379,0,tcp,http,0,normal
99380,12,tcp,ftp_data,7045,warezclient
99381,0,tcp,other,0,satan
99382,0,tcp,uucp_path,0,neptune
99383,0,tcp,efs,0,neptune
99384,0,tcp,http,0,normal
99385,0,tcp,csnet_ns,0,neptune
99386,0,tcp,ftp_data,334,warezclient
99387,0,tcp,echo,0,neptune
99388,0,tcp,http,181,normal
99389,0,tcp,private,0,neptune
99390,0,icmp,eco_i,8,ipsweep
99391,0,icmp,eco_i,30,normal
99392,0,tcp,http,305,normal
99393,0,tcp,private,0,neptune
99394,0,tcp,ftp_data,0,neptune
99395,0,tcp,http,346,normal
99396,0,tcp,http,157,normal
99397,0,udp,domain_u,45,normal
99398,0,tcp,private,0,neptune
99399,1,tcp,smtp,7176,normal
99400,0,tcp,smtp,1677,normal
99401,0,tcp,http,306,normal
99402,0,tcp,sunrpc,0,neptune
99403,0,icmp,ecr_i,1032,smurf
99404,0,tcp,http,363,normal
99405,0,tcp,http,323,normal
99406,0,tcp,vmnet,0,neptune
99407,0,tcp,courier,0,neptune
99408,0,tcp,http,231,normal
99409,0,udp,domain_u,42,normal
99410,0,tcp,netstat,0,neptune
99411,0,tcp,private,0,neptune
99412,0,tcp,private,0,neptune
99413,0,tcp,http,0,normal
99414,61,udp,other,147,normal
99415,0,tcp,private,0,neptune
99416,0,tcp,http,334,normal
99417,0,tcp,http,237,normal
99418,0,tcp,private,0,neptune
99419,0,tcp,http,0,normal
99420,0,tcp,http,222,normal
99421,0,tcp,private,0,neptune
99422,0,tcp,private,0,neptune
99423,0,icmp,eco_i,8,ipsweep
99424,0,tcp,http,306,normal
99425,0,tcp,http,215,normal
99426,0,udp,other,516,normal
99427,0,tcp,http,344,normal
99428,0,tcp,http,308,normal
99429,0,udp,domain_u,45,normal
99430,0,tcp,klogin,0,neptune
99431,0,tcp,http,252,normal
99432,0,udp,domain_u,44,normal
99433,0,icmp,eco_i,8,ipsweep
99434,0,tcp,name,0,neptune
99435,0,tcp,http,139,normal
99436,0,tcp,smtp,1445,normal
99437,0,tcp,http,297,normal
99438,0,tcp,http,440,normal
99439,0,tcp,http,316,normal
99440,0,tcp,http,206,normal
99441,0,tcp,private,0,neptune
99442,0,tcp,http,218,normal
99443,0,tcp,http,300,normal
99444,0,tcp,private,0,ipsweep
99445,0,tcp,http,287,normal
99446,0,tcp,http,287,normal
99447,0,tcp,http,299,normal
99448,0,tcp,other,1363,normal
99449,0,tcp,private,0,neptune
99450,0,tcp,private,0,neptune
99451,0,tcp,other,0,satan
99452,0,tcp,http,211,normal
99453,3,tcp,smtp,1149,normal
99454,0,tcp,http,201,normal
99455,0,tcp,other,0,satan
99456,0,udp,ntp_u,48,normal
99457,0,udp,private,105,normal
99458,0,tcp,ftp_data,276,normal
99459,0,tcp,http,340,normal
99460,0,tcp,telnet,0,neptune
99461,0,tcp,uucp,0,neptune
99462,0,tcp,private,0,neptune
99463,0,tcp,http,239,normal
99464,0,tcp,efs,0,neptune
99465,0,tcp,other,0,satan
99466,0,tcp,klogin,0,neptune
99467,0,tcp,private,0,neptune
99468,0,tcp,finger,0,neptune
99469,0,tcp,auth,0,neptune
99470,0,tcp,ftp_data,0,neptune
99471,0,tcp,ctf,0,neptune
99472,0,udp,domain_u,46,normal
99473,0,tcp,echo,0,neptune
99474,0,tcp,ftp_data,0,neptune
99475,0,icmp,ecr_i,520,smurf
99476,0,tcp,private,0,neptune
99477,0,tcp,http,197,normal
99478,0,tcp,exec,0,neptune
99479,0,tcp,http,331,normal
99480,0,tcp,netbios_ssn,0,neptune
99481,0,icmp,eco_i,8,ipsweep
99482,0,tcp,supdup,0,neptune
99483,0,udp,other,1,satan
99484,0,udp,domain_u,45,normal
99485,0,tcp,private,0,neptune
99486,0,tcp,private,0,neptune
99487,0,tcp,mtp,0,neptune
99488,0,tcp,ftp_data,0,normal
99489,0,udp,domain_u,88,normal
99490,0,tcp,private,0,neptune
99491,0,tcp,ftp_data,11,normal
99492,0,tcp,uucp,0,neptune
99493,0,tcp,http,203,normal
99494,0,tcp,http,229,normal
99495,38065,tcp,private,1,portsweep
99496,0,tcp,imap4,0,neptune
99497,0,tcp,http,0,normal
99498,0,tcp,private,0,neptune
99499,0,tcp,http,0,normal
99500,0,tcp,iso_tsap,0,neptune
99501,0,tcp,private,0,neptune
99502,0,udp,domain_u,34,normal
99503,0,icmp,eco_i,8,ipsweep
99504,0,tcp,http,216,normal
99505,0,tcp,private,0,neptune
99506,0,tcp,http,330,normal
99507,0,tcp,Z39_50,0,neptune
99508,0,tcp,ldap,0,neptune
99509,0,tcp,smtp,1215,normal
99510,0,tcp,http,229,normal
99511,0,tcp,private,0,neptune
99512,0,tcp,sql_net,0,neptune
99513,0,icmp,ecr_i,520,smurf
99514,0,tcp,telnet,0,neptune
99515,0,tcp,http,213,normal
99516,0,tcp,uucp,0,neptune
99517,0,icmp,ecr_i,1032,smurf
99518,0,tcp,http,262,normal
99519,0,tcp,http,54540,back
99520,0,tcp,bgp,0,neptune
99521,4296,udp,other,147,normal
99522,0,udp,domain_u,44,normal
99523,0,tcp,http,319,normal
99524,0,tcp,systat,0,neptune
99525,0,tcp,private,0,neptune
99526,0,tcp,smtp,933,normal
99527,226,tcp,telnet,161,normal
99528,10134,tcp,ftp,1024,warezclient
99529,0,tcp,discard,0,neptune
99530,0,tcp,link,0,neptune
99531,1,tcp,smtp,1075,normal
99532,0,tcp,private,0,satan
99533,1,tcp,smtp,1322,normal
99534,4,tcp,ftp,1239,warezclient
99535,0,tcp,http,295,normal
99536,0,tcp,http,239,normal
99537,1,tcp,smtp,840,normal
99538,0,udp,domain_u,45,normal
99539,22,tcp,ftp,214,normal
99540,0,tcp,http,250,normal
99541,0,tcp,http,306,normal
99542,0,tcp,bgp,0,neptune
99543,0,tcp,http,170,normal
99544,0,tcp,netstat,0,neptune
99545,0,tcp,http,330,normal
99546,0,tcp,http,308,normal
99547,0,tcp,Z39_50,0,neptune
99548,0,tcp,netbios_dgm,0,neptune
99549,0,udp,domain_u,44,normal
99550,0,tcp,http,54540,back
99551,0,tcp,exec,0,neptune
99552,0,udp,domain_u,73,normal
99553,0,tcp,login,0,neptune
99554,0,tcp,smtp,0,neptune
99555,0,udp,ntp_u,48,normal
99556,0,tcp,http,314,normal
99557,0,tcp,http,243,normal
99558,29,tcp,telnet,664,normal
99559,0,icmp,eco_i,8,nmap
99560,0,tcp,http,274,normal
99561,0,tcp,ftp_data,334,warezclient
99562,0,icmp,ecr_i,520,smurf
99563,12124,udp,other,147,normal
99564,0,tcp,ldap,0,neptune
99565,0,tcp,http,304,normal
99566,0,tcp,http,238,normal
99567,0,tcp,ftp_data,334,warezclient
99568,21,tcp,ftp,241,normal
99569,0,tcp,http,211,normal
99570,0,tcp,ftp_data,491,normal
99571,0,tcp,http,315,normal
99572,0,tcp,http,250,normal
99573,0,tcp,http,238,normal
99574,0,tcp,http,54540,back
99575,0,tcp,http,161,normal
99576,0,tcp,ldap,0,neptune
99577,0,tcp,private,0,neptune
99578,0,udp,domain_u,44,normal
99579,0,tcp,uucp,0,neptune
99580,0,tcp,http,231,normal
99581,0,tcp,http,331,normal
99582,2,tcp,smtp,826,normal
99583,0,udp,domain_u,44,normal
99584,0,icmp,eco_i,18,ipsweep
99585,0,icmp,eco_i,30,normal
99586,0,tcp,http,317,normal
99587,22,tcp,ftp,326,normal
99588,0,tcp,http,328,normal
99589,29,tcp,smtp,1398,normal
99590,0,tcp,uucp_path,0,neptune
99591,0,icmp,eco_i,8,ipsweep
99592,0,tcp,http,206,normal
99593,0,tcp,other,0,satan
99594,0,tcp,http,256,normal
99595,0,tcp,http,206,normal
99596,0,tcp,http,254,normal
99597,0,tcp,private,0,neptune
99598,0,tcp,finger,7,normal
99599,0,tcp,mtp,0,neptune
99600,0,udp,private,1,satan
99601,0,tcp,private,0,neptune
99602,0,udp,domain_u,44,normal
99603,0,tcp,sunrpc,0,neptune
99604,0,udp,domain_u,30,normal
99605,0,tcp,private,0,neptune
99606,0,tcp,efs,0,neptune
99607,0,tcp,iso_tsap,0,neptune
99608,0,tcp,http,208,normal
99609,0,tcp,private,0,neptune
99610,0,tcp,Z39_50,0,neptune
99611,0,tcp,hostnames,0,neptune
99612,0,tcp,smtp,1218,normal
99613,0,tcp,http,297,normal
99614,0,tcp,smtp,1989,normal
99615,0,tcp,klogin,0,neptune
99616,0,tcp,http,297,normal
99617,0,tcp,http,229,normal
99618,0,tcp,private,0,nmap
99619,0,tcp,http,317,normal
99620,0,tcp,http,217,normal
99621,0,tcp,http,171,normal
99622,0,tcp,http,279,normal
99623,0,tcp,private,0,neptune
99624,0,tcp,http,175,normal
99625,0,tcp,telnet,0,neptune
99626,0,tcp,vmnet,0,neptune
99627,0,tcp,private,0,ipsweep
99628,0,tcp,private,0,neptune
99629,0,tcp,http,207,normal
99630,0,tcp,private,0,neptune
99631,0,udp,domain_u,43,normal
99632,0,udp,other,40,satan
99633,0,tcp,ftp_data,334,warezclient
99634,0,icmp,eco_i,8,nmap
99635,0,tcp,vmnet,0,neptune
99636,0,tcp,smtp,250760,normal
99637,0,tcp,finger,0,neptune
99638,0,tcp,ftp,0,neptune
99639,2,tcp,smtp,9418,normal
99640,0,tcp,http,152,normal
99641,0,tcp,http,208,normal
99642,0,icmp,eco_i,8,ipsweep
99643,0,tcp,http,308,normal
99644,0,tcp,courier,0,neptune
99645,0,icmp,eco_i,8,ipsweep
99646,0,tcp,http,231,normal
99647,0,tcp,http,220,normal
99648,0,tcp,http,206,normal
99649,0,tcp,netbios_dgm,0,neptune
99650,0,tcp,vmnet,0,neptune
99651,0,tcp,nnsp,0,neptune
99652,0,tcp,http,266,normal
99653,0,tcp,telnet,0,neptune
99654,0,udp,domain_u,44,normal
99655,0,tcp,http,301,normal
99656,0,tcp,ftp_data,35195,normal
99657,0,tcp,other,59,normal
99658,4,tcp,http,0,normal
99659,0,tcp,private,0,portsweep
99660,0,udp,domain_u,42,normal
99661,0,tcp,http,320,normal
99662,0,tcp,http,212,normal
99663,0,tcp,http,320,normal
99664,0,tcp,private,0,neptune
99665,0,tcp,ftp_data,1830,normal
99666,0,tcp,http,304,normal
99667,0,tcp,http,207,normal
99668,0,tcp,private,0,neptune
99669,3494,udp,other,147,normal
99670,0,tcp,remote_job,0,ipsweep
99671,0,udp,private,1,satan
99672,0,tcp,uucp_path,0,neptune
99673,0,tcp,smtp,3266,normal
99674,0,tcp,other,0,satan
99675,0,tcp,http,223,normal
99676,0,tcp,ftp_data,95,normal
99677,0,icmp,eco_i,8,ipsweep
99678,0,tcp,private,0,neptune
99679,0,tcp,http,357,normal
99680,0,tcp,ftp_data,0,neptune
99681,0,tcp,ftp_data,10272,normal
99682,0,tcp,ctf,0,neptune
99683,0,tcp,supdup,0,neptune
99684,0,tcp,http,180,normal
99685,0,tcp,ctf,0,neptune
99686,0,tcp,private,0,neptune
99687,0,udp,domain_u,43,normal
99688,0,icmp,eco_i,18,ipsweep
99689,0,tcp,http,295,normal
99690,0,tcp,private,0,neptune
99691,0,tcp,imap4,0,neptune
99692,0,tcp,smtp,1697,normal
99693,0,tcp,private,0,neptune
99694,0,tcp,smtp,1255,normal
99695,0,icmp,ecr_i,1032,smurf
99696,0,tcp,private,0,neptune
99697,0,udp,domain_u,43,normal
99698,0,tcp,http,298,normal
99699,0,tcp,http,164,normal
99700,0,tcp,Z39_50,0,neptune
99701,0,tcp,ftp_data,383,normal
99702,0,tcp,http,201,normal
99703,0,tcp,mtp,0,neptune
99704,0,tcp,whois,0,neptune
99705,0,tcp,csnet_ns,0,neptune
99706,1,tcp,smtp,850,normal
99707,0,tcp,telnet,0,neptune
99708,0,udp,domain_u,37,normal
99709,0,tcp,finger,10,normal
99710,0,tcp,http,211,normal
99711,26367,tcp,private,1,portsweep
99712,0,tcp,rje,0,neptune
99713,0,tcp,http,301,normal
99714,0,tcp,private,0,neptune
99715,0,tcp,ldap,0,neptune
99716,0,tcp,link,0,neptune
99717,4,udp,domain_u,42,normal
99718,0,tcp,smtp,587,normal
99719,0,udp,domain_u,45,normal
99720,0,tcp,http,0,neptune
99721,0,tcp,time,0,neptune
99722,0,tcp,private,0,neptune
99723,0,icmp,eco_i,8,ipsweep
99724,0,udp,domain_u,45,normal
99725,0,tcp,http,316,normal
99726,0,tcp,ftp,0,neptune
99727,0,tcp,private,0,portsweep
99728,1,tcp,smtp,1502,normal
99729,0,tcp,netbios_dgm,0,neptune
99730,0,tcp,http,205,normal
99731,0,icmp,ecr_i,1032,smurf
99732,0,tcp,http,320,normal
99733,0,tcp,http,235,normal
99734,0,udp,private,1,satan
99735,0,tcp,smtp,876,normal
99736,0,tcp,netbios_dgm,0,neptune
99737,0,udp,domain_u,45,normal
99738,0,tcp,http,232,normal
99739,0,tcp,sunrpc,0,neptune
99740,0,tcp,http,260,normal
99741,0,icmp,urp_i,183,normal
99742,0,tcp,echo,0,neptune
99743,39154,tcp,private,1,portsweep
99744,0,tcp,iso_tsap,0,neptune
99745,0,udp,domain_u,44,normal
99746,0,tcp,login,0,neptune
99747,5322,udp,other,146,normal
99748,0,tcp,uucp_path,0,neptune
99749,0,udp,domain_u,45,normal
99750,0,tcp,imap4,0,neptune
99751,0,tcp,http,0,neptune
99752,0,tcp,private,0,portsweep
99753,0,icmp,eco_i,30,normal
99754,0,tcp,smtp,2532,normal
99755,0,icmp,eco_i,18,ipsweep
99756,0,tcp,http,214,normal
99757,0,tcp,ftp_data,35195,normal
99758,0,udp,other,146,normal
99759,41931,tcp,name,1,portsweep
99760,0,tcp,time,0,neptune
99761,0,tcp,private,0,neptune
99762,158,tcp,telnet,1567,buffer_overflow
99763,2,tcp,ftp_data,2194619,normal
99764,0,tcp,http,239,normal
99765,0,tcp,ftp_data,0,neptune
99766,0,icmp,eco_i,8,ipsweep
99767,0,udp,domain_u,42,normal
99768,0,tcp,http,249,normal
99769,307,udp,other,146,normal
99770,0,tcp,login,0,neptune
99771,0,tcp,ftp_data,5150,normal
99772,0,icmp,ecr_i,30,normal
99773,0,tcp,csnet_ns,0,neptune
99774,0,tcp,private,0,neptune
99775,0,udp,domain_u,1,satan
99776,0,icmp,urp_i,78,normal
99777,0,tcp,login,0,neptune
99778,0,tcp,http,316,normal
99779,0,tcp,private,0,neptune
99780,0,tcp,ftp_data,259,normal
99781,31061,tcp,private,1,portsweep
99782,0,tcp,http,233,normal
99783,0,tcp,private,0,neptune
99784,0,tcp,http,294,normal
99785,0,tcp,http,244,normal
99786,0,udp,private,28,teardrop
99787,0,tcp,http,302,normal
99788,0,icmp,eco_i,30,normal
99789,0,udp,private,28,teardrop
99790,0,tcp,ftp_data,8173,normal
99791,0,tcp,http,333,normal
99792,0,tcp,http,243,normal
99793,0,tcp,http,276,normal
99794,0,tcp,ftp_data,960,normal
99795,0,tcp,http,253,normal
99796,0,tcp,other,8325,normal
99797,0,udp,ntp_u,48,normal
99798,0,tcp,private,0,neptune
99799,25930,tcp,private,1,portsweep
99800,0,tcp,private,0,neptune
99801,0,tcp,http,303,normal
99802,0,tcp,http,183,normal
99803,0,tcp,auth,0,neptune
